name,date,title,content
노삼숙,2022-11-02,강남미래교육센터 개인별 체험 신청 안내,"< 강남미래교육센터 개인별 체험 신청 안내 >

관내 아동·청소년을 위한 4차산업 체험 및 교육 기관인""강남미래교육센터""
개인별 체험 신청 안내


□ 강남미래교육센터 운영 개요
○ 시 설 명 : 강남미래교육센터
○ 위 치 : 일원스포츠문화센터(영동대로 22) 1층
○ 내 용 : 4차 산업 관련 체험('우주' 주제 실감형 콘텐츠) 및 교육 등개인예약
○ 이용대상 : 강남구 거주 초등학교 4·5·6학년, 중학교 1학년
○ 신청방법 : 강남구청 홈페이지 인터넷 접수(개인예약)
[강남구청 홈페이지 ▶ 소통참여 ▶ 신청 ▶ 강남미래교육센터 ▶ 개인예약]
- 예약창 오픈 : 매월 20일 오전 09시~
- 인원 및 운영 : 회차별 12명 선착순 운영
 (1일 2회차 / 13:00~15:00 또는 15:00~17:00)
https://www.gangnam.go.kr/resv/apply/future_education/list.do?mid=ID04_04075203"
김창희,2022-10-27,2022 소프트웨어(SW)교육 페스티벌 운영 안내,"서울시 교육청에서 소프트웨어(SW), 인공지능(AI) 교육의 이해 증진과 긍정적 인식 확산을 위한 「2022 소프트웨어(SW)교육 페스티벌」을 다음과 같이 안내하오니, 많은 관심을 가지고 참여해주시기 바랍니다.

가. 행사명: 2022 SW교육 페스티벌(슬로건: 미래를 밝히는 내 삶의 SW)
나. 행사 기간: 2022. 11. 1.(화) ~ 11. 7.(월)
※ 개막 행사: 11. 1.(화) 10:00 ~ 18:00 / 코엑스(서울)
다. 운영 방법: 온·오프라인 병행
라. 참여 대상: 교사, 학생, 학부모 등 SW·AI교육에 관심 있는 누구나
마. 주최/주관: 교육부, 과학기술정보통신부/한국과학창의재단
바. 주요 프로그램: 온라인 전시·체험, 전문가 포럼 및 강연, 교원 연수 등
사. 프로그램 사전신청 안내
- 소프트웨어(SW)교육 페스티벌 홈페이지(https://www.software.kr/festival/kor/main.do)를 통해 개별 신청 ※ 엣지, 크롬, 사파리 웹브라우저 접속 권장

* 자세한 내용은 첨부된 2022 SW교육 페스티벌 운영계획 파일을 참고해주시기 바랍니다."
양은진,2022-10-24,2022학년 2학기 구입예정 도서목록,본 목록은 구입예정인 도서로 최종적으로 입수되는 도서목록과는 차이가 있을 수 있습니다.
김창희,2022-10-21,2022학년도 반포고등학교 과학 수학 동아리 어울림 한마당 안내,"반포고등학교 9개 동아리 학생들이 과학 및 수학 분야에 관심이 있는 학생들과 학부모님, 지역 주민분들을 모시고‘2022학년도 반포고등학교 과학 수학 동아리 어울림 한마당’을 개최하오니, 관심있는 학생들과 학부모님들께서는 참여하시기 바랍니다.

가. 일시 : 2022.10.26.(수) 16:00~18:00
나. 대상 : 반포고등학교 학생 및 인근 학교 학생, 학부모, 지역 주민
다. 장소 : 반포고등학교 운동장 및 1층 중앙현관 입구
라. 내용 : 과학 및 수학 관련 분야 부스 체험 활동
마. 참여 동아리 : 공학부(테슬라), 지구과학부(안타레스), 생명과학부(이스프릿), 의학부(바이오엠), 물리지학부,(PEW) 수학부(파스칼), 화학생물부(PSC), 과학잡지부(씨엔티아), 분자생물학부(ATP)
바. 문의 : 반포고등학교 융합과학교육부(02-2258-4166)
 "
김창희,2022-10-21,서울시교육청 온라인 sw교육 플랫폼 가입 방법(개별) 세부 안내,첨부 파일을 참고하여 온라인 sw교육 플랫폼에 가입하신 후 적극 활용하시기 바랍니다.
김경미,2022-10-21,2023학년도 적용 초등 5~6학년 검정 교과용 도서 선정결과 안내,"교육부의「초등 3~6학년 사회, 수학, 과학교과서 검정 전환 계획」에 따라 2023학년도 새 교과서 적용이 필요한 5ㆍ6학년군 검정교과용 도서를 교과용 도서 선정 절차에 따라 다음과 같이 선정하였음을 안내드립니다.
  1
2023학년도 교과서 검정 전환 계획
  검정교과서 전환
국정교과서 유지
검정교과서 유지
사회, 사회과부도, 수학, 수학익힘,
과학, 실험관찰
국어, 도덕
영어, 음악, 미술
체육, 실과
2023학년도 5ㆍ6학년 적용
  2
교과용도서 선정 절차
  1단계 : 의견수렴 후
선정심의(안) 작성
  2단계 : 심의



  3단계 : 확정


  4단계 : 
주문 및 학교홈페이지 공개
[교과협의회]
  [학교운영위원회]
  [학교장]
  [업무담당자]
              3
교과용도서 선정 과정
  선 정 절 차
주요내용 및 일정 개요
교과협의회 구성
? 2022. 9. 2. (금) 수학, 과학, 사회 각 교과별 5인
1차 교과협의회 개최
? 2022. 9. 8. (목) 14:30~ 교과협의회 대표교사, 
   학년별 위원1명
교과용도서 심사
? 2022. 9. 14. (수) 14:30~ / 각 교과협의회별 지정장소
2차 교과협의회 개최
? 2022. 9. 14. (수) 16:00~ / 회의실
학교운영위원회 심의
? 2022. 10. 17. (월)
선정할 교과용도서 최종 확정
? 2022. 10. 18. (화)
? 교과용도서 선정 부조리 예방 대책 교직원 연수 실시 : 2022. 9. 13. (화) 14:30~
? 학교운영위원회 교과용도서 선정 부조리 예방 대책 관련 자료 제공 : 2022. 10. 17. (월)
  4
학교운영위원회 심의
  1. 학교운영위원회 심의일자 : 2022. 10. 17.(월) 14:30~
2. 심의대상과목
구 분
학년
도서구분
추천수
교과용도서
교과협의회
추천
검정(인정)도서
5학년
검정도서
각 3종
사회, 사회과부도, 수학, 수학익힘, 과학, 실험관찰
6학년
검정도서
각 3종
사회, 사회과부도, 수학, 수학익힘, 과학, 실험관찰
  3. 선정과정 : 심의ㆍ확정 단계
선 정 과 정
일 시
내 용
학교운영위원회 심의
2022.10.17.(월)
* 교과협의회 추천 검정?인정도서의 선정
  기준, 선정절차등의 타당성 심의
* 교과협의회에서 추천된 각 과목별 1순위
  교과용도서를 2023학년도 적용 교과용
  도서로 선정함을 심의
최 종 확 정
2022.10.18.(화)
* 학교운영위원회의 심의 결과를 받아들여 2023
  학년도 적용 교과용도서 선정 학교장 최종
  확정
  5
최종 선정 검정(인정) 도서
  과 목
출판사명
과 목
출판사명
사 회
5~6학년군(5학년/6학년)
비상교과서
(김현섭)
사회과 부도
5~6학년군(5학년/6학년)
비상교과서
(김현섭)
수 학
5~6학년군(5학년/6학년)
아이스크림미디어
수 학 익 힘
5~6학년군(5학년/6학년)
아이스크림미디어
과 학
5~6학년군(5학년/6학년)
아이스크림미디어
실 험 관 찰
5~6학년군(5학년/6학년)
아이스크림미디어
  학교장에 의한 검정 교과용도서 최종확정 단계까지 모든 선정절차를 공정하게 준수하였습니다. 학교운영위원회에 검정도서 선정 부조리 예방대책 관련 자료 제공 및 교과용도서 선정 부조리 예방 대책 교직원 연수도 실시함으로써 교과용도서 선정의 공정성을 확보하여 진행하였음을 알려드립니다."
김창희,2022-10-20,2022 강남미래인재교육원 특강 <함께하는 미래세대 과학교육> 안내,"강남구와 서울대학교가 공동 주최·운영하는 강남미래인재교육원에서 특강 <함께하는 미래세대 과학&교육>을 진행하오니 참석을 원하시는 분은 사전 신청하여 주시길 바랍니다.

□ 강남미래인재교육원 특강 안내
○ 프로그램명 : 2022 강남미래인재교육원 특강 <함께하는 미래세대 과학&교육>
○ 운 영 주 최 : 강남구-서울대학교
○ 운 영 기 간 : 2022.10.29.(토), 11.12.(토), 12.3.(토) 14:00~17:00 (3회)
○ 운 영 장 소 : 강남미래교육센터(일원스포츠문화센터(영동대로 22) 1층)
※ 오프라인 및 온라인(유튜브) 동시 진행
○ 운 영 대 상 : 교사 및 학부모 등 일반인
○ 참 여 방 법 : 사전 신청자에 한하여 특강 참여 가능
※ 안내문 QR코드(첨부파일)를 통해서 개별 신청"
차수미,2022-10-18,2022 강남서초 생동UCC 캠페인 안내,"주제: “지구야, 힘 내!” - 생태전환 및 환경보호 관련 자유주제
(예1) 농민의 날(11.11.) 연계 먹거리 생태전환 학급 활동
(예2) 하루 한 가지! 지구를 지키는 멋진 우리 가족!
기간: 2022. 10. 22.(토) ~ 11. 13.(일)
대상: 우리교육지원청 관내 초·중·고 학생, 학교 밖 청소년 및 가족
분야: ①학급 및 동아리, ②개인 및 가족
방법
① 주제와 관련된 UCC 제작
영상길이
용량제한
영상포멧
2분 이내
300MB 이하
MP4, MOV, AVI 등
② [서식1] 참가신청서, [서식2] 개인정보 및 초상권 활용동의서(개인별) 작성 후 스캔(JPG 또는 PDF)-첨부파일 참조
③ ①파일, ②서류 강남서초교육지원청 생태전환교육 메일로 송부
(greenstarfamily@sen.go.k.r)
※ 각종 서식은 강남서초교육지원청 홈페이지(http://gnscedu.sen.go.kr/) 공지사항에서 다운
혜택: 심사 미실시, 참가자 전원 기념품 증정
 "
김영숙,2022-10-14,2022 어린이날 100주년 기념 서울 어린이 가을 놀이 한마당 개최 안내,"2022 어린이날 100주년 기념 ‘서울 어린이 가을 놀이 한마당’ 개최를 안내 합니다. 관심있는 학생들은 참고하여 참여바랍니다.

가. 일시: 2022. 10. 29.(토) 12:00 ~ 16:00
나. 장소: 경희궁 공원(서울특별시 종로구 신문로2가 2-1)
다. 대상: 서울특별시교육청 관내 초등학생 및 가족
라. 내용: 부스별 체험·놀이 프로그램 및 공연 운영
마. 참가신청 사이트 주소 및 QR코드
https://bit.ly/3Ui2zh6"
김창희,2022-10-12,2022 온라인 코딩파티 시즌2 안내,"누구나 코딩 등을 쉽고 재미있게 학습할 수 있도록 다양한 온라인 소프트웨어·인공지능교육 체험 기회를 제공하기 위하여 '2022 온라인 코딩파티 시즌2' 행사를 아래와 같이 안내하오니, 관심이 있는 학생들이 많이 참가할 수 있도록 협조하여 주시기 바랍니다.

가. 행 사 명 : 2022 온라인 코딩파티 시즌2
나. 행사기간 : 2022. 10. 11.(화) ~ 11. 21.(월), 6주간
다. 참가대상 : 소프트웨어·인공지능교육에 관심 있는 사람은 누구나(참가비 무료)
라. 참가방법 : SW중심사회포털(www.software.kr) 내 온라인 코딩파티 접속
마. 주 최 : 과학기술정보통신부, 교육부
바. 주 관 : 한국과학창의재단

*자세한 내용은 아래 첨부 파일 참고"
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
배수연,2022-10-12,코로나19 대응 방역활동 지원 충원 인력 공고,"코로나19 대응 방역활동 지원 충원 인력 공고

1. 채용인원 및 업무내용

구분
급여형태
인원
봉사내용
코로나19 대응
방역 인력
일급제
1명
- 교내 지정장소 방역(소독)
- 돌봄교실 원격학습 도움 지원
- 그 외 학교장이 지정하는 업무

2. 자격요건 : 학교 근무 유경험자 우대
3. 채용기간 : 2022. 10. 24. ~ 2023. 2. 28. (코로나 상황 종료시까지)
코로나19 상황에 따라 위촉 기간이 변경될 수 있음
주말,공휴일, 방학기간 비근무

* 자세한 내용은 첨부파일 확인 바랍니다."
김수현,2022-10-11,강남서초학습도움센터 5감만족 학부모 연수 신청 안내,"- 5감 만족 학부모 연수 안내 -

? 일시: 2022. 10. 31. (월) 19:00~21:00
? 강사: 박찬선
- 「연아혜윰」(심리상담, 인지와 사회성 연구소) 대표
- 저서: 「느린 학습자의 공부」, 「경계선 지능을 가진 아이들」 등
? 방법: 비대면 연수 (ZOOM)
? 참가: 강남서초교육청 관내 초?중등 학부모 (50명 내외)
? 내용
- 느리게 배우는 아이들의 특성
- 가정에서 꼭 지도해야 할 것들
- 학교와 협력하는 방법


? 신청 안내
? 신청기간: 2022. 10. 7.(금) 09:00 ~ 10. 14.(금) 17:00
? 신청방법: 온라인 신청
- 링크 접속 https://forms.gle/eTi8NF9sDbgDdKHN7


? 진행 절차
선정 결과 안내
?
5감만족 학부모연수
학부모 연수 참가자 확정
10. 14.(금) 문자 안내
10. 31.(월) 19:00~21:00


? 문의: 강남서초학습도움센터 (☎ 02-6953-2344)"
김창희,2022-10-07,2022학년도 미래를 향해 꿈을 펼치는 풍문고 강남구 관내 초등학교 제 2차 메이커 교실 신청안내,"<운영 방침>

가. 기간: 1기(2022.10.17.(월) ~ 2022.10.20.(목)) 
          2기(2022.10.24.(월) ~ 2022.10.27.(목))
나. 대상자: 강남구 관내 초등학교 5학년, 6학년 학생 기수별 각 최대 15명, 총 30명
다. 참가비: 무료(강남구청 예산으로 편성)
라. 세부 추진 계획: 첨부파일 참고
마. 신청 방법: 신청을 원하는 학생이 아래 참가 신청서 파일을 개별적으로 작성하여 풍문고 담당자께 전송(gusehd774@sen.go.kr)
바. 신청 기간: 2022.10.7.(금) ~ 2022.10.10.(월)
사. 접수 방법: 신청 기간내 선착순 접수, 학교별 최대 4명


*자세한 내용은 운영 계획 파일을 참고하여 개별적으로 신청해주시길 바랍니다.*"
배수연,2022-09-30,사이쉼 부모생활백서 vol2 참가자 모집,"  사이쉼 부모생활백서 vol2 참가자 모집
  가. 주제 및 일시:
?Guide3 <전문가와 함께 하는 1:1 양육코칭>
-일시: 2022년 11월10일,17일,24일(목요일만 진행), 단회기(90분)
-대상: 관내 중·고등학생의 부모(양육자) 10명
?Guide4 부모 마음돌봄 집단프로그램 <치유글쓰기 3기>
-일시: 2022년 10월12일-11월16일(매주 수요일), 주 1회(2시간), 총 6회기
-대상: 관내 아동·청소년의 부모(양육자) 10명 내외
?Guide5 부모 마음돌봄 집단프로그램 <내가 펼친 그림책 2기>
-일시: 2022년 10월18일-11월22일(매주 화요일), 주 1회(2시간), 총 6회기
-대상: 관내 아동·청소년의 부모(양육자) 10명 내외
나. 신청방법:청소년심리지원센터 사이쉼 홈페이지(온라인) 선착순 신청
-신청기간: 2022년 9월27일(화) 12시 ~ 10월 7일(금) 17시
※선착순 모집이 완료되면 조기 마감될 수 있습니다.
다. 비용:무료
라. 문의:강남구 청소년심리지원센터 사이쉼 ☎ 02-3423-8746
   "
배수연,2022-09-30,2022학년도 관악구 교육경비 보조사업 '광신중학교 농구교실' 무료수강 학생 모집 공고," 관악구 교육경비 보조사업 '광신중학교 농구교실' 무료수강 학생 모집 공고


 2022학년도 관악구 교육경비 보조사업의 일환으로 광신중학교 농구교실을 아래와 같이 진행하오니 농구에 소질 있고 관심있는 학생들의 지원 바랍니다.
  세부 내용
비고
프로그램명
2022학년도 광신중학교 농구교실
수강료 무료
프로그램 소개
광신중학교 농구부(학생선수) 훈련을 체험하고 고급 기본기 및 농구 전술을 배우며 농구 기량 향상에 목적을 두는 프로그램
첨부파일 참조
강사명
유성호(前 원주 DB, 삼성 썬더스 소속 프로농구 선수)
배재현(광신중 농구부장)
  참가 대상
1. 서울시내 초등학교 5, 6학년, 중학교 1, 2학년 남자 학생
2. 농구에 소질이 있고 일정 수준 이상의 기량을 갖춘 학생
3. 또래에 비해 키가 큰 학생(초5: 160cm 이상, 초6: 165cm
이상, 중1: 175cm 이상, 중2: 180cm 이상)
1. 첨부파일 참조
2. 대상이 아닐 경우
직접 문의 요망
3. 초 175cm, 중 190cm
이상이면 학년 무관
운영 기간
2022. 10. 4. ~ 2022. 12. 31. 중 평일 방과후, 주말 상시 운영
참가 확정 학생의 경우
세부 일정 조율 가능
운영 장소
광신중학교 체육관(서울시 관악구 광신길 141)
  참여 방법
전화 신청(02-881-8683, 농구부장 배재현)
 "
김창희,2022-09-28,2022 서울학생 페임랩(Fame Lab)경연대회 안내생 접수 기간 연장 안내,* 서류제출 기간: 2022. 9. 1. (목)~ 10. 5. (수) [기간연장]
배수연,2022-09-20,2학기 특수학급 방역인력 채용공고,"2학기 특수학급 방역인력 채용공고


1. 채용인원 및 업무내용
구분
급여형태
채용인원
업무내용
특수학급 방역인력
일급제
1명
장애학생 교육활동 및 급식, 신변처리 지원
교내 지정 장소 방역 (소독)
그 외 학교장이 지정하는 업무

2. 채용기간
2022.10.1.~2023.2.10.(학교상황에 따라 채용기간이 변경될 수 있음)
*주말, 공휴일, 자율휴업일 비근무

* 자세한 내용은 첨부 파일 확인 바랍니다."
박은정,2022-09-14,2023학년도 계원예술중학교 신입생 입학전형 요강 안내,2023학년도 계원예술중학교 신입생 입학전형 요강을 안내하오니 첨부파일을 확인하십시오.
차수미,2022-09-08,서울학생기후행동 365 회원의 제안 사업인 「저자와의 대화」신청 안내,"「저자와의 대화」프로그램 운영 신청 안내
1. 서울학생기후행동 365 회원의 제안 사업인 「저자와의 대화」프로그램 운영 계획을 다음과 같이 안내하오니, 희망하는 학생들이 신청할 수 있도록 해 주시기 바랍니다.
가. 일시: 2022. 9. 29.(목) 16:00 ~ 17:30
나. 장소: 순화동천(서울시 중구 서소문로 9길 28)
다. 대상: 서울시교육청 소속 초등학생 30명 내외(서울학생기후행동 365 회원 우선)
라. 강사: 최원형 작가(「라면을 먹으면 숲이 사라져」 저자)
마. 행정 사항: 참가 신청서 제출
1) 기한: 2022. 9. 16.(금) 까지
2) 방법: 담임 선생님께 알리기
3) 기타: 선정된 학생 대상 공문 발송 및 문자 안내 예정(2022. 9. 21.) "
차수미,2022-09-08,2022 푸른 하늘의 날 운영 계획 안내,2022 푸른 하늘의 날 운영 계획을 안내합니다.
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
박은정,2022-09-07,2023학년도 서울체육중학교 신입생 입학전형 요강 안내,2023학년도 서울체육중학교 신입생 입학전형 요강을 안내하오니 첨부파일을 확인하십시요.
관리자,2022-09-07,2022학년도 방과후 과정 보조인력 (3세대하모니자원봉사자)모집 공고,"◈2022학년도 방과후과정 보조인력(3세대하모니자원봉사자)채용을 다음과 같이 공고하고자 합니다.

1. 직종 및 인원 : 방과후 과정 보조인력(3세대 하모니 자원봉사자)1명 (만40세이상)

2. 접수기간 및 접수처
가. 접수기간 : 2022.9.2(금) ~ 채용 시까지
나. 접 수 처 : 서울대현초등학교병설유치원 교무실 ( ☎501-6408)
다. 접수방법 : 직접 방문접수 또는 인터넷 이메일 접수 (daehyunkd@sen.go.kr)
라. 전형방법 : 서류 접수 및 면접 실시 후 적부 결정(개별통보)

3. 담당업무 : 방과후 과정 유아의 간식준비 및 주방위생 청결관리, 침구 세탁, 유아 활동 지원 등

*자세한 사항은 첨부파일 참조바랍니다."
박은정,2022-09-05,2023학년도 용북중학교 신입생 입학전형 요강 안내,2023학년도 용북중학교 신입생 입학전형 요강 안내를 하오니 첨부파일을 확인해주십시요.
박은정,2022-09-05,2023학년도 영훈국제중학교 신입생 입학전형 요강 안내,2023학년도 영훈국제중학교 신입생 입학전형 요강을 안내하오니 첨부파일을 확인해주십시요.
김영숙,2022-09-05,제7회 서울국제어린이 창작영화제(SKIFF) 안내,"제7회 『서울국제어린이창작영화제(SKIFF)』가 아래와 같이 개최됩니다. 참고하여 많은 참여 바랍니다.


가. 대상 : 어린이(경쟁부분, 환경부분, 55초영화부분)와 청소년 등(비경쟁
부분)
나. 출품 기한 : 2022. 8. 25.(목) ~ 9. 30.(금) 16:00
다. 출품 방법 : 홈페이지 온라인 출품( https://www.sikff.kr )
라. 제7회 서울국제어린이창작영화에 행사 일정
1) 개막식 : 2022.10.21.(금) 온라인 실시(홈페이지, 유튜브 방송)
2) 시상식 : 2022.10.28.(금) 14:00 글로벌지식협력단지, 유튜브 생방송
3) 상영 : 2022.10.21.(금)~10.29(토) 답십리영화미디어아트센터 상영관,
홈페이지 메타버스 상영관
4) 축제 : 2022.10.29.(토) 11:00~17:00 답십리영화미디어아트센터 및
답십리촬영소 영화의 거리
마. 문의 : 서울동답초 문화예술부장(02-2213-9820, 내선401), 홈페이지
문의게시판"
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
김영숙,2022-07-11,제1회 전국어린이 독후감쓰기 대회 행사,한국아동문학인협회 주최 제1회 전국어린이 독후감쓰기 대회 행사가 개최된다고 합니다. 관심있는 아동들의 많은 참여 바랍니다.
박은정,2022-07-08,2023학년도 영선중학교 신입생 모집 및 입학요강,첨부파일을 확인하십시요.
김영숙,2022-07-06,제57회 전국 초등학생 음악경연대회 개최,* 서울교육대학교가 대한민국 초등학교 학생들의 재능 발굴과 정서 함양을 위해 붙임과 같이 제 57회 전국 초등학생 음악경연대회를 개최합니다. 관심 있는 학생들은 참가바랍니다.
배수연,2022-06-22,『다+온센터』 다문화 학부모(보호자) 온라인 아카데미 신청 안내,
박은정,2022-06-17,2023학년도 계원예술중학교 입학설명회 개최 안내,"<2023학녀도 계원예술중학교 입학설명회 개최 안내>

1. 일시: 2022년 7월 11일 월요일 오후 3시
2. 장소: 벽강예술관 (계원예술중학교 내)
3. 대상: 입시에 관심있는 학생, 학부모
4. 내용: 학교현황및 교육목표, 교육특색, 
        입시전형계획, 전공부설명, 학교시설 둘러보기

* 주차공간이 협소하여 주차가 어려울수 있으니 가급적 대중교통 이용하기"
